,Date,Content,Rating,Version,sentiment_labels,Rating_converted,check
3368,8/11/2020,unusable first installed month ago always failed read qr code saying invalid format gave ive dusted figuring give another try cant even log despite resetting password twice say quotan error occurred trying sign inquot contract tracing important hard believe app could still broken,1,1.2.0,NEGATIVE,NEGATIVE,True
3369,8/11/2020,cant finish creating account wont let go past validation code entry would give 0 star could,1,1.2.0,NEGATIVE,NEGATIVE,True
3370,8/11/2020,data personal info held individual device help identify everyone might near source infection also no way knowing app updated,2,1.2.0,NEGATIVE,NEGATIVE,True
3371,8/11/2020,login issue verification code profile update required login quottoo many attempt,1,1.2.0,NEGATIVE,NEGATIVE,True
3372,8/11/2020,doesnt work time cant remember pas word either,1,1.2.0,NEGATIVE,NEGATIVE,True
3373,8/11/2020,verification registration difficult entering valid verificode resulted error cant login update detail resulting also error navigation app not intuitive,2,1.2.0,NEGATIVE,NEGATIVE,True
3374,8/11/2020,cant make account non descript error complex password requirement something old people need use,1,1.2.0,NEGATIVE,NEGATIVE,True
3375,8/11/2020,not great cant even log keep asking fir valid auth code bit ive done 3 time still no luck need get tester test scenario across different android try fix issue dont put people using app,1,1.2.0,NEGATIVE,NEGATIVE,True
3376,8/11/2020,doesnt let log doesnt send code complete process,1,1.2.0,NEGATIVE,NEGATIVE,True
3377,8/11/2020,waste time app totally useless cant even get past email verification stage doesnt recognize code sentyes multiple code sent,1,1.2.0,NEGATIVE,NEGATIVE,True
3378,8/11/2020,second time ive downloaded app no matter many time follow sign process quoterror occurs creating accountquot damned thing doesnt squat please get act together life dependent,1,1.2.0,NEGATIVE,NEGATIVE,True
3379,8/11/2020,work great quick easy dont know fuss changetheflag,5,1.2.0,POSITIVE,POSITIVE,True
3380,8/11/2020,several attempt setup using confirmation code finally got app accept code recieve error updating personal detail importance app real worry doesnt work,1,1.2.0,NEGATIVE,NEGATIVE,True
3381,8/11/2020,couldnt create account keep saying error,1,1.2.0,NEGATIVE,NEGATIVE,True
3382,8/11/2020,not working entering code keep saying invalid,1,1.2.0,NEGATIVE,NEGATIVE,True
3383,8/11/2020,downloaded app wont even let sign wot waste time come nz government need better,1,1.2.0,NEGATIVE,NEGATIVE,True
3384,8/11/2020,app rubbish couldnt manage register sent code email verify account code didnt work cant find way retry wont let login really good stuff keep going using unusable,1,1.2.0,NEGATIVE,NEGATIVE,True
3385,8/11/2020,send crash report login reset password sign fail would great get sorted people use app confidence edit tried 10mins later worked think still looked,1,1.2.0,NEGATIVE,NEGATIVE,True
3386,8/11/2020,attempted download app got error saying couldnt create account restarted app said verification code didnt match copypasted cant use app,1,1.2.0,NEGATIVE,NEGATIVE,True
3387,8/11/2020,app look easy use never worked today try record visit app automatically closed done anything wrong fault app,1,1.2.0,POSITIVE,NEGATIVE,False
3388,8/11/2020,say error setting password not go uninstalled im not sure went wrong,1,1.2.0,NEGATIVE,NEGATIVE,True
3389,8/11/2020,trying register not accepting 6digit verification code,2,1.2.0,NEGATIVE,NEGATIVE,True
3390,8/11/2020,wont even let sign,1,1.2.0,NEGATIVE,NEGATIVE,True
3391,8/11/2020,stupid cant get past login absolutely pointless,1,1.2.0,NEGATIVE,NEGATIVE,True
3392,8/11/2020,wont accept code emailed cant finish signing,1,1.2.0,NEGATIVE,NEGATIVE,True
3393,8/11/2020,not get past verification code part sign resent code 3 time arrived quickly app insisted code invalid,1,1.2.0,NEGATIVE,NEGATIVE,True
3394,8/11/2020,wont even allow sign tried keep returning new code terrible app,1,1.2.0,NEGATIVE,NEGATIVE,True
3395,8/11/2020,not get past stage 2,1,1.2.0,NEGATIVE,NEGATIVE,True
3396,8/11/2020,taken 24 hour set still wont let inð annoying,1,1.2.0,NEGATIVE,NEGATIVE,True
3397,8/11/2020,ability reset password isnt working error message come,1,1.2.0,NEGATIVE,NEGATIVE,True
3398,8/11/2020,cant set account entering sixdigit code correctly result error,1,1.2.0,NEGATIVE,NEGATIVE,True
3399,8/11/2020,brilliant idea executed poorly many error message getting logged want able part please fix bug,2,1.2.0,NEGATIVE,NEGATIVE,True
3400,8/11/2020,app would not log tracker pressed log button 19 time,3,1.2.0,NEGATIVE,NEUTRAL,False
3401,8/11/2020,cant get past sign need enter code sent email,2,1.2.0,NEGATIVE,NEGATIVE,True
3402,8/11/2020,terrible app firstly would not accept verification code sent wouldnt let enter personal detail therefore couldnt create account,1,1.2.0,NEGATIVE,NEGATIVE,True
3403,8/11/2020,cant sign wont accept 6digit verification code sent email address,1,1.2.0,NEGATIVE,NEGATIVE,True
3404,8/11/2020,cant even get past sign part omg annoying ð ð,1,1.2.0,NEGATIVE,NEGATIVE,True
3405,8/11/2020,keep telling error signing frustrating,2,1.2.0,NEGATIVE,NEGATIVE,True
3406,8/11/2020,cant create account get error account creation page,1,1.2.0,NEGATIVE,NEGATIVE,True
3407,8/11/2020,cant proceed sign,1,1.2.0,NEGATIVE,NEGATIVE,True
3408,8/11/2020,repeat error validate code cant use,1,1.2.0,NEGATIVE,NEGATIVE,True
3409,8/11/2020,say code incorrect cant even get past logging screen,1,1.2.0,NEGATIVE,NEGATIVE,True
3410,8/11/2020,wont let sign ð³,1,1.2.0,NEGATIVE,NEGATIVE,True
3411,8/11/2020,unable get past login keep saying error occured,1,1.2.0,NEGATIVE,NEGATIVE,True
3412,8/11/2020,6 digit verification number sent via email work cant sign,1,1.2.0,NEGATIVE,NEGATIVE,True
3413,8/11/2020,cant even sign,1,1.2.0,NEGATIVE,NEGATIVE,True
3414,8/11/2020,stupid stupid app first time loaded wouldnt work time wont accept activation code give,1,1.2.0,NEGATIVE,NEGATIVE,True
3415,8/11/2020,cant enter code app useless,1,1.2.0,NEGATIVE,NEGATIVE,True
3416,8/11/2020,tried update password requested resend code app said nothing arrived inbox spam,1,1.2.0,NEGATIVE,NEGATIVE,True
3417,8/11/2020,cant even make account,2,1.2.0,NEGATIVE,NEGATIVE,True
3418,8/11/2020,good bluetooth option monitor close contact would ideal,5,1.2.0,POSITIVE,POSITIVE,True
3419,8/11/2020,cant log keep getting error messagecusing code emailed,1,1.2.0,NEGATIVE,NEGATIVE,True
3420,8/11/2020,fairly simple use not compatible phone need use tablet instead,3,1.2.0,NEGATIVE,NEUTRAL,False
3421,8/11/2020,downloaded app today couldnt get work first place 2nd place staff told data switched dont use mobile data app store visit upload information later connected wifi,1,1.2.0,NEGATIVE,NEGATIVE,True
3422,8/11/2020,long frustrating app need simpler approach,1,1.2.0,NEGATIVE,NEGATIVE,True
3423,8/11/2020,not open scan add location,1,1.2.0,NEGATIVE,NEGATIVE,True
3424,8/11/2020,crash every time try use,1,1.2.0,POSITIVE,NEGATIVE,False
3425,8/11/2020,would loved work 4 digit password even bank allows like 27 attempt get past error message fact would seem need change email address given good luck download came back couple month gave give bureaucrat job dont want remember 10 digit password get real,1,1.2.0,NEGATIVE,NEGATIVE,True
3426,8/11/2020,doesnt say log gps location unusable without feature right mind job hand would want manual recording scanning qr code want manual scanning choose switch gps service,2,1.2.0,NEGATIVE,NEGATIVE,True
3427,8/11/2020,say thing annoys hit submit cant edit entry made diary annoying mistake happen entering data,4,1.2.0,NEGATIVE,POSITIVE,False
3428,8/11/2020,login process impossible pretty pointless need open email see security code return app screen previously disappeared want log sign going circle,1,1.2.0,NEGATIVE,NEGATIVE,True
3429,8/11/2020,recent update mean app work lot better able scan visit local pharmacy like able manually record visit code unavailable,5,1.2.0,POSITIVE,POSITIVE,True
3430,8/11/2020,many requirement signup account store information cant use local register phone refer back needed could still download daily list risk qr site local comparison warn place id scanned danger list jumped password rule hoop enter pin sent email signing phone dont email phone not easy install start using offline theyre pretty standard requirement know want buyin need make simple easy possible people want volunteer info let dont still let people install use offline there no reason qr code manual entry cant logged without emailpassword logon also app isnt even available many phone two immediate family member using older still capable flagship galaxy phone app not compatible,2,1.2.0,NEGATIVE,NEGATIVE,True
3431,8/11/2020,tried scan qr code didnt detect code,1,1.2.0,NEGATIVE,NEGATIVE,True
3432,8/11/2020,cant get past signup uninstalling,1,1.2.0,NEGATIVE,NEGATIVE,True
3433,8/11/2020,not send information needed reset password cant log even use say sent code no email come even spam way stressful use,1,1.2.0,NEGATIVE,NEGATIVE,True
3434,8/11/2020,business owner went get qr code moh site refused confirm id even driver license sort secondary route nzbn le convenient plus nzbn giving government much control information business given struggle see people try use app dont think bother,1,1.2.0,NEGATIVE,NEGATIVE,True
3435,8/11/2020,today 1st entry using manual gateway went perfectly no problem user friendly,5,1.2.0,NEGATIVE,POSITIVE,False
3436,8/11/2020,cant get past log useful government,1,1.2.0,NEGATIVE,NEGATIVE,True
3437,8/11/2020,password long 10 hard remember not super risky information like bank etc 4 character would ample important easier enter remember,4,1.2.0,NEGATIVE,POSITIVE,False
3438,8/11/2020,easy set use august 2020,5,1.2.0,POSITIVE,POSITIVE,True
3439,8/11/2020,awful password requirement huge barrier registration going try hack covid tracer app proven quotstrong password requirementsquot little increase account security anyways big hassle instead useful,1,1.2.0,POSITIVE,NEGATIVE,False
3440,8/11/2020,taken 4 hour still downloading app wasteful time money dont pay developer,1,1.2.0,NEGATIVE,NEGATIVE,True
3441,8/11/2020,not even let download not useful,2,1.2.0,NEGATIVE,NEGATIVE,True
3442,8/11/2020,im trying sign cant get email confirmation number,2,1.2.0,NEGATIVE,NEGATIVE,True
3443,8/11/2020,fault wont accept code sent,2,1.2.0,NEGATIVE,NEGATIVE,True
3444,8/11/2020,terrible sign many step error step,1,1.2.0,NEGATIVE,NEGATIVE,True
3445,8/11/2020,impossible tried x20 help,1,1.2.0,POSITIVE,NEGATIVE,False
3446,8/11/2020,wont accept verification code email address cant use hence total waste time update tried hour later time worked,4,1.2.0,NEGATIVE,POSITIVE,False
3447,8/11/2020,send u 6 digit number u set number send u dont work,1,1.2.0,NEGATIVE,NEGATIVE,True
3448,8/11/2020,able download app not open ive tried several way samsung bought january china built block cant access google etc not allowed china ive got round block use google social medium apps apps wont open think phone not app im serious tracing im going use older nz purchased phone covid wanted put case others similar issue reason,3,1.2.0,NEGATIVE,NEUTRAL,False
3449,8/11/2020,quotworst virus simulator game everquot ign seriously good app intends,5,1.2.0,POSITIVE,POSITIVE,True
3450,8/11/2020,app refuse recognize 6 digit verification code,2,1.2.0,NEUTRAL,NEGATIVE,False
3451,8/11/2020,cant get app scan qr code called helpdesk cant help actually use app,2,1.2.0,NEGATIVE,NEGATIVE,True
3452,8/11/2020,infuriating give rippl doesnt allow scan qr code reverts google play store,1,1.2.0,NEGATIVE,NEGATIVE,True
3453,8/11/2020,couldnt login keep sending invalid verification code,1,1.2.0,NEGATIVE,NEGATIVE,True
3454,8/11/2020,opening email verification number reopen ap enter requires log prompting new email code always one step behind making impossible complete registration,1,1.2.0,NEGATIVE,NEGATIVE,True
3455,8/11/2020,hey putting low star cause team need fix issue fast clear problem need create way entering manual entry quotplacelocationquot field point map locator address cause way text entry need fast tracking place otherwise gon na someone manually reading entry making sense thousand log file get efficient people developer,1,1.2.0,NEGATIVE,NEGATIVE,True
3456,8/11/2020,easy use figure login using 6 digit code took 3 attempt code approved initial setuplogin need improving otherwise great app,3,1.2.0,POSITIVE,NEUTRAL,False
3457,8/11/2020,made several attempt initially sign app wont send 6 digit code extreme waste time,1,1.2.0,NEGATIVE,NEGATIVE,True
3458,8/11/2020,seems working fine contrary people said automated gps tracking seriously missed oportunity though,4,1.2.0,POSITIVE,POSITIVE,True
3459,8/11/2020,not let change password not work,1,1.2.0,NEGATIVE,NEGATIVE,True
3460,8/11/2020,everytime went email get verification code would reset wouldnt work anymore ahhwell hopefully itl fixed next time there another outbreak,1,1.2.0,NEGATIVE,NEGATIVE,True
3461,8/11/2020,add app signed cant get past enter 6 digit code everytime enter code keep saying error account whenever put code theyve email ive tried 4 code still coming error account,1,1.2.0,NEGATIVE,NEGATIVE,True
3462,8/11/2020,boot no access extra info screen show blank screen not sure android vetsion related pretty useless not update info still sam done suggested log screen go black using menu button tag main menu screen,1,1.2.0,NEGATIVE,NEGATIVE,True
3463,8/11/2020,postlockdown not code could read 23 week ago stopped working logged like didnt exist history lost,3,1.2.0,NEGATIVE,NEUTRAL,False
3464,8/11/2020,wont let enter reenter password even reset hard really,1,1.2.0,NEGATIVE,NEGATIVE,True
3465,8/11/2020,fustrating think 10 character password number criterion make simple kind,1,1.2.0,NEGATIVE,NEGATIVE,True
3466,8/11/2020,awful could not get past sign kept kicking,1,1.2.0,NEGATIVE,NEGATIVE,True
3467,8/11/2020,happened talk bluetooth tracer even gps based option stopping scan code enter location manually little tedious,2,1.2.0,NEGATIVE,NEGATIVE,True
3468,8/11/2020,easy use,5,1.2.0,POSITIVE,POSITIVE,True
3469,8/11/2020,tried sign got 2 verification code sent time say please enter valid codeummmmm sent code send valid code see alot ppl dont app,1,1.2.0,NEGATIVE,NEGATIVE,True
3470,8/11/2020,impossible create new account going around circle get stage need enter email verification code go inbox get code go back app enter sign increate new account screen sign enter verification code not valid new one get sent sign go,1,1.2.0,NEGATIVE,NEGATIVE,True
3471,8/11/2020,used couple time aok trouble started tried scan ap refused scan result deleted load labour govt rubbish,1,1.2.0,NEGATIVE,NEGATIVE,True
3472,8/11/2020,app close exit app get email verification code verification code required create account need exit app get email verification code time exit app asked login time different verification required circle continues using oppo andriod device hope bug app fixed soon make impossible easily activate,1,1.2.0,NEGATIVE,NEGATIVE,True
